sep=;
Time;cpu/usage_rate.sum;memory/usage.mean
2019-08-05T10:08:55.000Z;null;null
2019-08-05T10:08:56.000Z;null;null
2019-08-05T10:08:57.000Z;null;null
2019-08-05T10:08:58.000Z;null;null
2019-08-05T10:08:59.000Z;null;null
2019-08-05T10:09:00.000Z;45;58752438.85714286
2019-08-05T10:09:01.000Z;null;null
2019-08-05T10:09:02.000Z;null;null
2019-08-05T10:09:03.000Z;null;null
2019-08-05T10:09:04.000Z;null;null
2019-08-05T10:09:05.000Z;null;null
2019-08-05T10:09:06.000Z;null;null
2019-08-05T10:09:07.000Z;null;null
2019-08-05T10:09:08.000Z;null;null
2019-08-05T10:09:09.000Z;null;null
2019-08-05T10:09:10.000Z;null;null
2019-08-05T10:09:11.000Z;null;null
2019-08-05T10:09:12.000Z;null;null
2019-08-05T10:09:13.000Z;null;null
2019-08-05T10:09:14.000Z;null;null
2019-08-05T10:09:15.000Z;42;58752438.85714286
2019-08-05T10:09:16.000Z;null;null
2019-08-05T10:09:17.000Z;null;null
2019-08-05T10:09:18.000Z;null;null
2019-08-05T10:09:19.000Z;null;null
2019-08-05T10:09:20.000Z;null;null
2019-08-05T10:09:21.000Z;null;null
2019-08-05T10:09:22.000Z;null;null
2019-08-05T10:09:23.000Z;null;null
2019-08-05T10:09:24.000Z;null;null
2019-08-05T10:09:25.000Z;null;null
2019-08-05T10:09:26.000Z;null;null
2019-08-05T10:09:27.000Z;null;null
2019-08-05T10:09:28.000Z;null;null
2019-08-05T10:09:29.000Z;null;null
2019-08-05T10:09:30.000Z;45;58752438.85714286
2019-08-05T10:09:31.000Z;null;null
2019-08-05T10:09:32.000Z;null;null
2019-08-05T10:09:33.000Z;null;null
2019-08-05T10:09:34.000Z;null;null
2019-08-05T10:09:35.000Z;null;null
2019-08-05T10:09:36.000Z;null;null
2019-08-05T10:09:37.000Z;null;null
