sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T20:22:10.000Z;undefined;null;4
2019-08-05T20:22:20.000Z;undefined;null;3
2019-08-05T20:22:30.000Z;undefined;null;2
2019-08-05T20:22:40.000Z;undefined;750;1
2019-08-05T20:22:50.000Z;undefined;null;1
2019-08-05T20:23:00.000Z;undefined;null;1
2019-08-05T20:23:10.000Z;undefined;null;1
2019-08-05T20:23:20.000Z;undefined;null;1
2019-08-05T20:23:30.000Z;undefined;null;0
2019-08-05T20:23:40.000Z;undefined;null;0
2019-08-05T20:23:50.000Z;undefined;null;0
2019-08-05T20:24:00.000Z;undefined;null;0
2019-08-05T20:24:10.000Z;undefined;null;0
2019-08-05T20:24:20.000Z;undefined;null;0
2019-08-05T20:24:30.000Z;undefined;null;0
2019-08-05T20:24:40.000Z;undefined;null;0
2019-08-05T19:56:58.000Z;undefined;null;undefined
2019-08-05T19:56:59.000Z;undefined;null;undefined
2019-08-05T19:57:00.000Z;undefined;1000;undefined
2019-08-05T19:57:01.000Z;undefined;null;undefined
2019-08-05T19:57:02.000Z;undefined;null;undefined
2019-08-05T19:57:03.000Z;undefined;null;undefined
2019-08-05T19:57:04.000Z;undefined;null;undefined
2019-08-05T19:57:05.000Z;undefined;null;undefined
2019-08-05T19:57:06.000Z;undefined;null;undefined
2019-08-05T19:57:07.000Z;undefined;null;undefined
2019-08-05T19:57:08.000Z;undefined;null;undefined
2019-08-05T19:57:09.000Z;undefined;null;undefined
2019-08-05T19:57:10.000Z;undefined;null;undefined
2019-08-05T19:57:11.000Z;undefined;null;undefined
2019-08-05T19:57:12.000Z;undefined;null;undefined
2019-08-05T19:57:13.000Z;undefined;null;undefined
2019-08-05T19:57:14.000Z;undefined;null;undefined
2019-08-05T19:57:15.000Z;undefined;1000;undefined
2019-08-05T19:57:16.000Z;undefined;null;undefined
2019-08-05T19:57:17.000Z;undefined;null;undefined
2019-08-05T19:57:18.000Z;undefined;null;undefined
2019-08-05T19:57:19.000Z;undefined;null;undefined
2019-08-05T19:57:20.000Z;undefined;null;undefined
2019-08-05T19:57:21.000Z;undefined;null;undefined
2019-08-05T19:57:22.000Z;undefined;null;undefined
2019-08-05T19:57:23.000Z;undefined;null;undefined
2019-08-05T19:57:24.000Z;undefined;null;undefined
2019-08-05T19:57:25.000Z;undefined;null;undefined
2019-08-05T19:57:26.000Z;undefined;null;undefined
2019-08-05T19:57:27.000Z;undefined;null;undefined
2019-08-05T19:57:28.000Z;undefined;null;undefined
2019-08-05T19:57:29.000Z;undefined;null;undefined
2019-08-05T19:57:30.000Z;undefined;1000;undefined
2019-08-05T19:57:31.000Z;undefined;null;undefined
2019-08-05T19:57:32.000Z;undefined;null;undefined
2019-08-05T19:57:33.000Z;undefined;null;undefined
2019-08-05T19:57:34.000Z;undefined;null;undefined
2019-08-05T19:57:35.000Z;undefined;null;undefined
2019-08-05T19:57:36.000Z;undefined;null;undefined
2019-08-05T19:57:37.000Z;undefined;null;undefined
2019-08-05T19:57:38.000Z;undefined;null;undefined
2019-08-05T19:57:39.000Z;undefined;null;undefined
2019-08-05T19:57:40.000Z;undefined;null;undefined
2019-08-05T19:57:41.000Z;undefined;null;undefined
2019-08-05T19:57:42.000Z;undefined;null;undefined
2019-08-05T19:57:43.000Z;undefined;null;undefined
2019-08-05T19:57:44.000Z;undefined;null;undefined
2019-08-05T19:57:45.000Z;undefined;1000;undefined
2019-08-05T19:57:46.000Z;undefined;null;undefined
2019-08-05T19:57:47.000Z;undefined;null;undefined
2019-08-05T19:57:48.000Z;undefined;null;undefined
2019-08-05T19:57:49.000Z;undefined;null;undefined
2019-08-05T19:57:50.000Z;undefined;null;undefined
2019-08-05T19:57:51.000Z;undefined;null;undefined
2019-08-05T19:57:52.000Z;undefined;null;undefined
2019-08-05T19:57:53.000Z;undefined;null;undefined
2019-08-05T19:57:54.000Z;undefined;null;undefined
2019-08-05T19:57:55.000Z;undefined;null;undefined
2019-08-05T19:57:56.000Z;undefined;null;undefined
2019-08-05T19:57:57.000Z;undefined;null;undefined
2019-08-05T19:57:58.000Z;undefined;null;undefined
2019-08-05T19:57:59.000Z;undefined;null;undefined
2019-08-05T19:58:00.000Z;undefined;1000;undefined
2019-08-05T19:58:01.000Z;undefined;null;undefined
2019-08-05T19:58:02.000Z;undefined;null;undefined
2019-08-05T19:58:03.000Z;undefined;null;undefined
2019-08-05T19:58:04.000Z;undefined;null;undefined
2019-08-05T19:58:05.000Z;undefined;null;undefined
2019-08-05T19:58:06.000Z;undefined;null;undefined
2019-08-05T19:58:07.000Z;undefined;null;undefined
2019-08-05T19:58:08.000Z;undefined;null;undefined
2019-08-05T19:58:09.000Z;undefined;null;undefined
2019-08-05T19:58:10.000Z;undefined;null;undefined
2019-08-05T19:58:11.000Z;undefined;null;undefined
2019-08-05T19:58:12.000Z;undefined;null;undefined
2019-08-05T19:58:13.000Z;undefined;null;undefined
2019-08-05T19:58:14.000Z;undefined;null;undefined
2019-08-05T19:58:15.000Z;undefined;1000;undefined
