sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T20:54:13.000Z;undefined;null;undefined
2019-08-05T20:54:13.500Z;undefined;null;undefined
2019-08-05T20:54:14.000Z;undefined;null;undefined
2019-08-05T20:54:14.500Z;undefined;null;undefined
2019-08-05T20:54:15.000Z;undefined;1001;undefined
2019-08-05T20:54:15.500Z;undefined;null;undefined
2019-08-05T20:54:16.000Z;undefined;null;undefined
2019-08-05T20:54:16.500Z;undefined;null;undefined
2019-08-05T20:54:17.000Z;undefined;null;undefined
2019-08-05T20:54:17.500Z;undefined;null;undefined
2019-08-05T20:54:18.000Z;undefined;null;undefined
2019-08-05T20:54:18.500Z;undefined;null;undefined
2019-08-05T20:54:19.000Z;undefined;null;undefined
2019-08-05T20:54:19.500Z;undefined;null;undefined
2019-08-05T20:54:20.000Z;undefined;null;undefined
2019-08-05T20:54:20.500Z;undefined;null;undefined
2019-08-05T20:54:21.000Z;undefined;null;undefined
2019-08-05T20:54:21.500Z;undefined;null;undefined
2019-08-05T20:54:22.000Z;undefined;null;undefined
2019-08-05T20:54:22.500Z;undefined;null;undefined
2019-08-05T20:54:23.000Z;undefined;null;undefined
2019-08-05T20:54:23.500Z;undefined;null;undefined
2019-08-05T20:54:24.000Z;undefined;null;undefined
2019-08-05T20:54:24.500Z;undefined;null;undefined
2019-08-05T20:54:25.000Z;undefined;null;undefined
2019-08-05T20:54:25.500Z;undefined;null;undefined
2019-08-05T20:54:26.000Z;undefined;null;undefined
2019-08-05T20:54:26.500Z;undefined;null;undefined
2019-08-05T20:54:27.000Z;undefined;null;undefined
2019-08-05T20:54:27.500Z;undefined;null;undefined
2019-08-05T20:54:28.000Z;undefined;null;undefined
2019-08-05T20:54:28.500Z;undefined;null;undefined
2019-08-05T20:54:29.000Z;undefined;null;undefined
2019-08-05T20:54:29.500Z;undefined;null;undefined
2019-08-05T20:54:30.000Z;undefined;1001;undefined
2019-08-05T20:54:30.500Z;undefined;null;undefined
2019-08-05T20:54:31.000Z;undefined;null;undefined
2019-08-05T20:54:31.500Z;undefined;null;undefined
2019-08-05T20:54:32.000Z;undefined;null;undefined
2019-08-05T20:54:32.500Z;undefined;null;undefined
2019-08-05T20:54:33.000Z;undefined;null;undefined
2019-08-05T20:54:33.500Z;undefined;null;undefined
2019-08-05T20:54:34.000Z;undefined;null;undefined
2019-08-05T20:54:34.500Z;undefined;null;undefined
2019-08-05T20:54:35.000Z;undefined;null;undefined
2019-08-05T20:54:35.500Z;undefined;null;undefined
2019-08-05T20:54:36.000Z;undefined;null;undefined
2019-08-05T20:54:36.500Z;undefined;null;undefined
2019-08-05T20:54:37.000Z;undefined;null;undefined
2019-08-05T20:54:37.500Z;undefined;null;undefined
2019-08-05T20:54:38.000Z;undefined;null;undefined
2019-08-05T20:54:38.500Z;undefined;null;undefined
2019-08-05T20:54:39.000Z;undefined;null;undefined
2019-08-05T20:54:39.500Z;undefined;null;undefined
2019-08-05T20:54:40.000Z;undefined;null;undefined
2019-08-05T20:54:40.500Z;undefined;null;undefined
2019-08-05T20:54:41.000Z;undefined;null;undefined
2019-08-05T20:54:41.500Z;undefined;null;undefined
2019-08-05T20:54:42.000Z;undefined;null;undefined
2019-08-05T20:54:42.500Z;undefined;null;undefined
2019-08-05T20:54:43.000Z;undefined;null;undefined
2019-08-05T20:54:43.500Z;undefined;null;undefined
2019-08-05T20:54:44.000Z;undefined;null;undefined
2019-08-05T20:54:44.500Z;undefined;null;undefined
2019-08-05T20:54:45.000Z;undefined;1;undefined
2019-08-05T20:54:45.500Z;undefined;null;undefined
2019-08-05T20:54:46.000Z;undefined;null;undefined
2019-08-05T20:54:46.500Z;undefined;null;undefined
2019-08-05T20:54:47.000Z;undefined;null;undefined
2019-08-05T20:54:47.500Z;undefined;null;undefined
2019-08-05T20:54:48.000Z;undefined;null;undefined
2019-08-05T20:54:48.500Z;undefined;null;undefined
2019-08-05T20:54:49.000Z;undefined;null;undefined
2019-08-05T20:54:49.500Z;undefined;null;undefined
2019-08-05T20:54:50.000Z;undefined;null;undefined
2019-08-05T20:54:50.500Z;undefined;null;undefined
2019-08-05T20:54:51.000Z;undefined;null;undefined
2019-08-05T20:54:51.500Z;undefined;null;undefined
2019-08-05T20:54:52.000Z;undefined;null;undefined
2019-08-05T20:54:52.500Z;undefined;null;undefined
2019-08-05T20:54:53.000Z;undefined;null;undefined
2019-08-05T20:54:53.500Z;undefined;null;undefined
2019-08-05T20:54:54.000Z;undefined;null;undefined
2019-08-05T20:54:54.500Z;undefined;null;undefined
2019-08-05T20:54:55.000Z;undefined;null;undefined
2019-08-05T20:54:55.500Z;undefined;null;undefined
2019-08-05T20:54:56.000Z;undefined;null;undefined
2019-08-05T20:54:56.500Z;undefined;null;undefined
2019-08-05T20:54:57.000Z;undefined;null;undefined
2019-08-05T20:54:57.500Z;undefined;null;undefined
2019-08-05T20:54:58.000Z;undefined;null;undefined
2019-08-05T20:54:58.500Z;undefined;null;undefined
2019-08-05T20:54:59.000Z;undefined;null;undefined
2019-08-05T20:54:59.500Z;undefined;null;undefined
2019-08-05T20:55:00.000Z;undefined;1;undefined
2019-08-05T20:55:00.500Z;undefined;null;undefined
2019-08-05T20:55:01.000Z;undefined;null;undefined
2019-08-05T20:55:01.500Z;undefined;null;undefined
2019-08-05T20:55:02.000Z;undefined;null;undefined
2019-08-05T20:55:02.500Z;undefined;null;undefined
2019-08-05T20:55:03.000Z;undefined;null;undefined
2019-08-05T20:55:03.500Z;undefined;null;undefined
2019-08-05T20:55:04.000Z;undefined;null;undefined
2019-08-05T20:55:04.500Z;undefined;null;undefined
2019-08-05T20:55:05.000Z;undefined;null;undefined
2019-08-05T20:55:05.500Z;undefined;null;undefined
2019-08-05T20:55:06.000Z;undefined;null;undefined
2019-08-05T20:55:06.500Z;undefined;null;undefined
2019-08-05T20:55:07.000Z;undefined;null;undefined
2019-08-05T20:55:07.500Z;undefined;null;undefined
2019-08-05T20:55:08.000Z;undefined;null;undefined
2019-08-05T20:55:08.500Z;undefined;null;undefined
2019-08-05T20:55:09.000Z;undefined;null;undefined
2019-08-05T20:55:09.500Z;undefined;null;undefined
2019-08-05T20:55:10.000Z;undefined;null;undefined
2019-08-05T20:55:10.500Z;undefined;null;undefined
2019-08-05T20:55:11.000Z;undefined;null;undefined
2019-08-05T20:55:11.500Z;undefined;null;undefined
2019-08-05T20:55:12.000Z;undefined;null;undefined
2019-08-05T20:55:12.500Z;undefined;null;undefined
2019-08-05T20:55:13.000Z;undefined;null;undefined
2019-08-05T20:55:13.500Z;undefined;null;undefined
2019-08-05T20:55:14.000Z;undefined;null;undefined
2019-08-05T20:55:14.500Z;undefined;null;undefined
2019-08-05T20:55:15.000Z;undefined;1;undefined
2019-08-05T20:55:15.500Z;undefined;null;undefined
2019-08-05T20:55:16.000Z;undefined;null;undefined
2019-08-05T20:55:16.500Z;undefined;null;undefined
2019-08-05T20:55:17.000Z;undefined;null;undefined
2019-08-05T20:55:17.500Z;undefined;null;undefined
2019-08-05T20:55:18.000Z;undefined;null;undefined
2019-08-05T20:55:18.500Z;undefined;null;undefined
2019-08-05T20:55:19.000Z;undefined;null;undefined
2019-08-05T20:55:19.500Z;undefined;null;undefined
2019-08-05T20:55:20.000Z;undefined;null;undefined
2019-08-05T20:55:20.500Z;undefined;null;undefined
2019-08-05T20:55:21.000Z;undefined;null;undefined
2019-08-05T20:55:21.500Z;undefined;null;undefined
2019-08-05T20:55:22.000Z;undefined;null;undefined
2019-08-05T20:55:22.500Z;undefined;null;undefined
2019-08-05T20:55:23.000Z;undefined;null;undefined
2019-08-05T20:55:23.500Z;undefined;null;undefined
2019-08-05T20:55:24.000Z;undefined;null;undefined
2019-08-05T20:55:24.500Z;undefined;null;undefined
2019-08-05T20:55:25.000Z;undefined;null;undefined
2019-08-05T20:55:25.500Z;undefined;null;undefined
2019-08-05T20:55:26.000Z;undefined;null;undefined
2019-08-05T20:55:26.500Z;undefined;null;undefined
2019-08-05T20:55:27.000Z;undefined;null;undefined
2019-08-05T20:55:27.500Z;undefined;null;undefined
2019-08-05T20:55:28.000Z;undefined;null;undefined
2019-08-05T20:55:28.500Z;undefined;null;undefined
2019-08-05T20:55:29.000Z;undefined;null;undefined
2019-08-05T20:55:29.500Z;undefined;null;undefined
2019-08-05T20:55:30.000Z;undefined;1;undefined
2019-08-05T20:55:30.500Z;undefined;null;undefined
2019-08-05T20:55:31.000Z;undefined;null;undefined
2019-08-05T20:55:31.500Z;undefined;null;undefined
2019-08-05T20:55:32.000Z;undefined;null;undefined
2019-08-05T20:55:32.500Z;undefined;null;undefined
2019-08-05T20:55:33.000Z;undefined;null;undefined
2019-08-05T20:55:33.500Z;undefined;null;undefined
2019-08-05T20:55:34.000Z;undefined;null;undefined
2019-08-05T20:55:34.500Z;undefined;null;undefined
2019-08-05T20:55:35.000Z;undefined;null;undefined
2019-08-05T20:55:35.500Z;undefined;null;undefined
2019-08-05T20:55:36.000Z;undefined;null;undefined
2019-08-05T20:55:36.500Z;undefined;null;undefined
2019-08-05T20:55:37.000Z;undefined;null;undefined
2019-08-05T20:55:37.500Z;undefined;null;undefined
2019-08-05T20:55:38.000Z;undefined;null;undefined
2019-08-05T20:55:38.500Z;undefined;null;undefined
2019-08-05T20:55:39.000Z;undefined;null;undefined
2019-08-05T20:55:39.500Z;undefined;null;undefined
2019-08-05T20:55:40.000Z;undefined;null;undefined
2019-08-05T20:55:40.500Z;undefined;null;undefined
2019-08-05T20:55:41.000Z;undefined;null;undefined
2019-08-05T20:55:41.500Z;undefined;null;undefined
2019-08-05T20:55:42.000Z;undefined;null;undefined
2019-08-05T20:55:42.500Z;undefined;null;undefined
2019-08-05T20:55:43.000Z;undefined;null;undefined
2019-08-05T20:55:43.500Z;undefined;null;undefined
2019-08-05T20:55:44.000Z;undefined;null;undefined
