sep=;
2019-08-05T21:23:37.000Z;null;null
2019-08-05T21:23:37.500Z;null;null
2019-08-05T21:23:38.000Z;null;null
2019-08-05T21:23:38.500Z;null;null
2019-08-05T21:23:39.000Z;null;null
2019-08-05T21:23:39.500Z;null;null
2019-08-05T21:23:40.000Z;null;null
2019-08-05T21:23:40.500Z;null;null
2019-08-05T21:23:41.000Z;null;null
2019-08-05T21:23:41.500Z;null;null
2019-08-05T21:23:42.000Z;null;null
2019-08-05T21:23:42.500Z;null;null
2019-08-05T21:23:43.000Z;null;null
2019-08-05T21:23:43.500Z;null;null
2019-08-05T21:23:44.000Z;null;null
2019-08-05T21:23:44.500Z;null;null
2019-08-05T21:23:45.000Z;77;149458944
2019-08-05T21:23:45.500Z;null;null
2019-08-05T21:23:46.000Z;null;null
2019-08-05T21:23:46.500Z;null;null
2019-08-05T21:23:47.000Z;null;null
2019-08-05T21:23:47.500Z;null;null
2019-08-05T21:23:48.000Z;null;null
2019-08-05T21:23:48.500Z;null;null
2019-08-05T21:23:49.000Z;null;null
2019-08-05T21:23:49.500Z;null;null
2019-08-05T21:23:50.000Z;null;null
2019-08-05T21:23:50.500Z;null;null
2019-08-05T21:23:51.000Z;null;null
2019-08-05T21:23:51.500Z;null;null
2019-08-05T21:23:52.000Z;null;null
2019-08-05T21:23:52.500Z;null;null
2019-08-05T21:23:53.000Z;null;null
2019-08-05T21:23:53.500Z;null;null
2019-08-05T21:23:54.000Z;null;null
2019-08-05T21:23:54.500Z;null;null
2019-08-05T21:23:55.000Z;null;null
2019-08-05T21:23:55.500Z;null;null
2019-08-05T21:23:56.000Z;null;null
2019-08-05T21:23:56.500Z;null;null
2019-08-05T21:23:57.000Z;null;null
2019-08-05T21:23:57.500Z;null;null
2019-08-05T21:23:58.000Z;null;null
2019-08-05T21:23:58.500Z;null;null
2019-08-05T21:23:59.000Z;null;null
2019-08-05T21:23:59.500Z;null;null
2019-08-05T21:24:00.000Z;14;149458944
2019-08-05T21:24:00.500Z;null;null
2019-08-05T21:24:01.000Z;null;null
2019-08-05T21:24:01.500Z;null;null
2019-08-05T21:24:02.000Z;null;null
2019-08-05T21:24:02.500Z;null;null
2019-08-05T21:24:03.000Z;null;null
2019-08-05T21:24:03.500Z;null;null
2019-08-05T21:24:04.000Z;null;null
2019-08-05T21:24:04.500Z;null;null
2019-08-05T21:24:05.000Z;null;null
2019-08-05T21:24:05.500Z;null;null
2019-08-05T21:24:06.000Z;null;null
2019-08-05T21:24:06.500Z;null;null
2019-08-05T21:24:07.000Z;null;null
2019-08-05T21:24:07.500Z;null;null
2019-08-05T21:24:08.000Z;null;null
2019-08-05T21:24:08.500Z;null;null
2019-08-05T21:24:09.000Z;null;null
2019-08-05T21:24:09.500Z;null;null
2019-08-05T21:24:10.000Z;null;null
2019-08-05T21:24:10.500Z;null;null
2019-08-05T21:24:11.000Z;null;null
2019-08-05T21:24:11.500Z;null;null
2019-08-05T21:24:12.000Z;null;null
2019-08-05T21:24:12.500Z;null;null
2019-08-05T21:24:13.000Z;null;null
2019-08-05T21:24:13.500Z;null;null
2019-08-05T21:24:14.000Z;null;null
2019-08-05T21:24:14.500Z;null;null
2019-08-05T21:24:15.000Z;15;149463040
2019-08-05T21:24:15.500Z;null;null
2019-08-05T21:24:16.000Z;null;null
2019-08-05T21:24:16.500Z;null;null
2019-08-05T21:24:17.000Z;null;null
2019-08-05T21:24:17.500Z;null;null
2019-08-05T21:24:18.000Z;null;null
2019-08-05T21:24:18.500Z;null;null
2019-08-05T21:24:19.000Z;null;null
2019-08-05T21:24:19.500Z;null;null
2019-08-05T21:24:20.000Z;null;null
2019-08-05T21:24:20.500Z;null;null
2019-08-05T21:24:21.000Z;null;null
2019-08-05T21:24:21.500Z;null;null
2019-08-05T21:24:22.000Z;null;null
2019-08-05T21:24:22.500Z;null;null
2019-08-05T21:24:23.000Z;null;null
2019-08-05T21:24:23.500Z;null;null
2019-08-05T21:24:24.000Z;null;null
2019-08-05T21:24:24.500Z;null;null
2019-08-05T21:24:25.000Z;null;null
2019-08-05T21:24:25.500Z;null;null
2019-08-05T21:24:26.000Z;null;null
2019-08-05T21:24:26.500Z;null;null
2019-08-05T21:24:27.000Z;null;null
2019-08-05T21:24:27.500Z;null;null
2019-08-05T21:24:28.000Z;null;null
2019-08-05T21:24:28.500Z;null;null
2019-08-05T21:24:29.000Z;null;null
2019-08-05T21:24:29.500Z;null;null
2019-08-05T21:24:30.000Z;10;149463040
2019-08-05T21:24:30.500Z;null;null
2019-08-05T21:24:31.000Z;null;null
2019-08-05T21:24:31.500Z;null;null
2019-08-05T21:24:32.000Z;null;null
2019-08-05T21:24:32.500Z;null;null
2019-08-05T21:24:33.000Z;null;null
2019-08-05T21:24:33.500Z;null;null
2019-08-05T21:24:34.000Z;null;null
2019-08-05T21:24:34.500Z;null;null
2019-08-05T21:24:35.000Z;null;null
2019-08-05T21:24:35.500Z;null;null
2019-08-05T21:24:36.000Z;null;null
2019-08-05T21:24:36.500Z;null;null
2019-08-05T21:24:37.000Z;null;null
2019-08-05T21:24:37.500Z;null;null
2019-08-05T21:24:38.000Z;null;null
2019-08-05T21:24:38.500Z;null;null
2019-08-05T21:24:39.000Z;null;null
2019-08-05T21:24:39.500Z;null;null
2019-08-05T21:24:40.000Z;null;null
2019-08-05T21:24:40.500Z;null;null
2019-08-05T21:24:41.000Z;null;null
2019-08-05T21:24:41.500Z;null;null
2019-08-05T21:24:42.000Z;null;null
2019-08-05T21:24:42.500Z;null;null
2019-08-05T21:24:43.000Z;null;null
2019-08-05T21:24:43.500Z;null;null
2019-08-05T21:24:44.000Z;null;null
2019-08-05T21:24:44.500Z;null;null
2019-08-05T21:24:45.000Z;43;149499904
2019-08-05T21:24:45.500Z;null;null
2019-08-05T21:24:46.000Z;null;null
2019-08-05T21:24:46.500Z;null;null
2019-08-05T21:24:47.000Z;null;null
2019-08-05T21:24:47.500Z;null;null
2019-08-05T21:24:48.000Z;null;null
2019-08-05T21:24:48.500Z;null;null
2019-08-05T21:24:49.000Z;null;null
2019-08-05T21:24:49.500Z;null;null
2019-08-05T21:24:50.000Z;null;null
2019-08-05T21:24:50.500Z;null;null
2019-08-05T21:24:51.000Z;null;null
2019-08-05T21:24:51.500Z;null;null
2019-08-05T21:24:52.000Z;null;null
2019-08-05T21:24:52.500Z;null;null
2019-08-05T21:24:53.000Z;null;null
2019-08-05T21:24:53.500Z;null;null
2019-08-05T21:24:54.000Z;null;null
2019-08-05T21:24:54.500Z;null;null
2019-08-05T21:24:55.000Z;null;null
2019-08-05T21:24:55.500Z;null;null
2019-08-05T21:24:56.000Z;null;null
2019-08-05T21:24:56.500Z;null;null
2019-08-05T21:24:57.000Z;null;null
2019-08-05T21:24:57.500Z;null;null
2019-08-05T21:24:58.000Z;null;null
2019-08-05T21:24:58.500Z;null;null
2019-08-05T21:24:59.000Z;null;null
2019-08-05T21:24:59.500Z;null;null
2019-08-05T21:25:00.000Z;13;149499904
2019-08-05T21:25:00.500Z;null;null
2019-08-05T21:25:01.000Z;null;null
2019-08-05T21:25:01.500Z;null;null
2019-08-05T21:25:02.000Z;null;null
2019-08-05T21:25:02.500Z;null;null
2019-08-05T21:25:03.000Z;null;null
2019-08-05T21:25:03.500Z;null;null
2019-08-05T21:25:04.000Z;null;null
2019-08-05T21:25:04.500Z;null;null
2019-08-05T21:25:05.000Z;null;null
2019-08-05T21:25:05.500Z;null;null
2019-08-05T21:25:06.000Z;null;null
2019-08-05T21:25:06.500Z;null;null
2019-08-05T21:25:07.000Z;null;null
2019-08-05T21:25:07.500Z;null;null
2019-08-05T21:25:08.000Z;null;null
2019-08-05T21:25:08.500Z;null;null
2019-08-05T21:25:09.000Z;null;null
2019-08-05T21:25:09.500Z;null;null
2019-08-05T21:25:10.000Z;null;null
2019-08-05T21:25:10.500Z;null;null
2019-08-05T21:25:11.000Z;null;null
2019-08-05T21:25:11.500Z;null;null
2019-08-05T21:25:12.000Z;null;null
2019-08-05T21:25:12.500Z;null;null
2019-08-05T21:25:13.000Z;null;null
2019-08-05T21:25:13.500Z;null;null
2019-08-05T21:25:14.000Z;null;null
2019-08-05T21:25:14.500Z;null;null
2019-08-05T21:25:15.000Z;12;149499904
2019-08-05T21:25:15.500Z;null;null
2019-08-05T21:25:16.000Z;null;null
2019-08-05T21:25:16.500Z;null;null
2019-08-05T21:25:17.000Z;null;null
2019-08-05T21:25:17.500Z;null;null
2019-08-05T21:25:18.000Z;null;null
2019-08-05T21:25:18.500Z;null;null
2019-08-05T21:25:19.000Z;null;null
2019-08-05T21:25:19.500Z;null;null
2019-08-05T21:25:20.000Z;null;null
2019-08-05T21:25:20.500Z;null;null
2019-08-05T21:25:21.000Z;null;null
2019-08-05T21:25:21.500Z;null;null
2019-08-05T21:25:22.000Z;null;null
2019-08-05T21:25:22.500Z;null;null
2019-08-05T21:25:23.000Z;null;null
2019-08-05T21:25:23.500Z;null;null
2019-08-05T21:25:24.000Z;null;null
2019-08-05T21:25:24.500Z;null;null
2019-08-05T21:25:25.000Z;null;null
2019-08-05T21:25:25.500Z;null;null
2019-08-05T21:25:26.000Z;null;null
2019-08-05T21:25:26.500Z;null;null
2019-08-05T21:25:27.000Z;null;null
2019-08-05T21:25:27.500Z;null;null
2019-08-05T21:25:28.000Z;null;null
2019-08-05T21:25:28.500Z;null;null
2019-08-05T21:25:29.000Z;null;null
2019-08-05T21:25:29.500Z;null;null
2019-08-05T21:25:30.000Z;15;149504000
2019-08-05T21:25:30.500Z;null;null
2019-08-05T21:25:31.000Z;null;null
2019-08-05T21:25:31.500Z;null;null
2019-08-05T21:25:32.000Z;null;null
2019-08-05T21:25:32.500Z;null;null
2019-08-05T21:25:33.000Z;null;null
2019-08-05T21:25:33.500Z;null;null
2019-08-05T21:25:34.000Z;null;null
2019-08-05T21:25:34.500Z;null;null
2019-08-05T21:25:35.000Z;null;null
2019-08-05T21:25:35.500Z;null;null
2019-08-05T21:25:36.000Z;null;null
2019-08-05T21:25:36.500Z;null;null
2019-08-05T21:25:37.000Z;null;null
2019-08-05T21:25:37.500Z;null;null
2019-08-05T21:25:38.000Z;null;null
2019-08-05T21:25:38.500Z;null;null
2019-08-05T21:25:39.000Z;null;null
2019-08-05T21:25:39.500Z;null;null
2019-08-05T21:25:40.000Z;null;null
2019-08-05T21:25:40.500Z;null;null
2019-08-05T21:25:41.000Z;null;null
2019-08-05T21:25:41.500Z;null;null
2019-08-05T21:25:42.000Z;null;null
2019-08-05T21:25:42.500Z;null;null
2019-08-05T21:25:43.000Z;null;null
2019-08-05T21:25:43.500Z;null;null
2019-08-05T21:25:44.000Z;null;null
2019-08-05T21:25:44.500Z;null;null
2019-08-05T21:25:45.000Z;62;149536768
2019-08-05T21:25:45.500Z;null;null
2019-08-05T21:25:46.000Z;null;null
2019-08-05T21:25:46.500Z;null;null
2019-08-05T21:25:47.000Z;null;null
2019-08-05T21:25:47.500Z;null;null
2019-08-05T21:25:48.000Z;null;null
2019-08-05T21:25:48.500Z;null;null
2019-08-05T21:25:49.000Z;null;null
2019-08-05T21:25:49.500Z;null;null
2019-08-05T21:25:50.000Z;null;null
2019-08-05T21:25:50.500Z;null;null
2019-08-05T21:25:51.000Z;null;null
2019-08-05T21:25:51.500Z;null;null
2019-08-05T21:25:52.000Z;null;null
2019-08-05T21:25:52.500Z;null;null
2019-08-05T21:25:53.000Z;null;null
2019-08-05T21:25:53.500Z;null;null
2019-08-05T21:25:54.000Z;null;null
2019-08-05T21:25:54.500Z;null;null
2019-08-05T21:25:55.000Z;null;null
2019-08-05T21:25:55.500Z;null;null
2019-08-05T21:25:56.000Z;null;null
2019-08-05T21:25:56.500Z;null;null
2019-08-05T21:25:57.000Z;null;null
2019-08-05T21:25:57.500Z;null;null
2019-08-05T21:25:58.000Z;null;null
2019-08-05T21:25:58.500Z;null;null
2019-08-05T21:25:59.000Z;null;null
2019-08-05T21:25:59.500Z;null;null
2019-08-05T21:26:00.000Z;14;149544960
2019-08-05T21:26:00.500Z;null;null
2019-08-05T21:26:01.000Z;null;null
2019-08-05T21:26:01.500Z;null;null
2019-08-05T21:26:02.000Z;null;null
2019-08-05T21:26:02.500Z;null;null
2019-08-05T21:26:03.000Z;null;null
2019-08-05T21:26:03.500Z;null;null
2019-08-05T21:26:04.000Z;null;null
2019-08-05T21:26:04.500Z;null;null
2019-08-05T21:26:05.000Z;null;null
2019-08-05T21:26:05.500Z;null;null
2019-08-05T21:26:06.000Z;null;null
2019-08-05T21:26:06.500Z;null;null
2019-08-05T21:26:07.000Z;null;null
2019-08-05T21:26:07.500Z;null;null
2019-08-05T21:26:08.000Z;null;null
2019-08-05T21:26:08.500Z;null;null
2019-08-05T21:26:09.000Z;null;null
2019-08-05T21:26:09.500Z;null;null
2019-08-05T21:26:10.000Z;null;null
2019-08-05T21:26:10.500Z;null;null
2019-08-05T21:26:11.000Z;null;null
2019-08-05T21:26:11.500Z;null;null
2019-08-05T21:26:12.000Z;null;null
2019-08-05T21:26:12.500Z;null;null
2019-08-05T21:26:13.000Z;null;null
2019-08-05T21:26:13.500Z;null;null
2019-08-05T21:26:14.000Z;null;null
2019-08-05T21:26:14.500Z;null;null
2019-08-05T21:26:15.000Z;12;148783104
2019-08-05T21:26:15.500Z;null;null
2019-08-05T21:26:16.000Z;null;null
2019-08-05T21:26:16.500Z;null;null
2019-08-05T21:26:17.000Z;null;null
2019-08-05T21:26:17.500Z;null;null
2019-08-05T21:26:18.000Z;null;null
2019-08-05T21:26:18.500Z;null;null
2019-08-05T21:26:19.000Z;null;null
2019-08-05T21:26:19.500Z;null;null
2019-08-05T21:26:20.000Z;null;null
2019-08-05T21:26:20.500Z;null;null
2019-08-05T21:26:21.000Z;null;null
2019-08-05T21:26:21.500Z;null;null
2019-08-05T21:26:22.000Z;null;null
2019-08-05T21:26:22.500Z;null;null
2019-08-05T21:26:23.000Z;null;null
2019-08-05T21:26:23.500Z;null;null
2019-08-05T21:26:24.000Z;null;null
2019-08-05T21:26:24.500Z;null;null
2019-08-05T21:26:25.000Z;null;null
2019-08-05T21:26:25.500Z;null;null
2019-08-05T21:26:26.000Z;null;null
2019-08-05T21:26:26.500Z;null;null
2019-08-05T21:26:27.000Z;null;null
2019-08-05T21:26:27.500Z;null;null
2019-08-05T21:26:28.000Z;null;null
2019-08-05T21:26:28.500Z;null;null
2019-08-05T21:26:29.000Z;null;null
2019-08-05T21:26:29.500Z;null;null
2019-08-05T21:26:30.000Z;14;148787200
2019-08-05T21:26:30.500Z;null;null
2019-08-05T21:26:31.000Z;null;null
2019-08-05T21:26:31.500Z;null;null
2019-08-05T21:26:32.000Z;null;null
2019-08-05T21:26:32.500Z;null;null
2019-08-05T21:26:33.000Z;null;null
2019-08-05T21:26:33.500Z;null;null
2019-08-05T21:26:34.000Z;null;null
2019-08-05T21:26:34.500Z;null;null
2019-08-05T21:26:35.000Z;null;null
2019-08-05T21:26:35.500Z;null;null
2019-08-05T21:26:36.000Z;null;null
2019-08-05T21:26:36.500Z;null;null
2019-08-05T21:26:37.000Z;null;null
2019-08-05T21:26:37.500Z;null;null
2019-08-05T21:26:38.000Z;null;null
2019-08-05T21:26:38.500Z;null;null
2019-08-05T21:26:39.000Z;null;null
2019-08-05T21:26:39.500Z;null;null
2019-08-05T21:26:40.000Z;null;null
2019-08-05T21:26:40.500Z;null;null
2019-08-05T21:26:41.000Z;null;null
2019-08-05T21:26:41.500Z;null;null
2019-08-05T21:26:42.000Z;null;null
2019-08-05T21:26:42.500Z;null;null
2019-08-05T21:26:43.000Z;null;null
2019-08-05T21:26:43.500Z;null;null
2019-08-05T21:26:44.000Z;null;null
2019-08-05T21:26:44.500Z;null;null
2019-08-05T21:26:45.000Z;45;148787200
2019-08-05T21:26:45.500Z;null;null
2019-08-05T21:26:46.000Z;null;null
2019-08-05T21:26:46.500Z;null;null
2019-08-05T21:26:47.000Z;null;null
2019-08-05T21:26:47.500Z;null;null
2019-08-05T21:26:48.000Z;null;null
2019-08-05T21:26:48.500Z;null;null
2019-08-05T21:26:49.000Z;null;null
2019-08-05T21:26:49.500Z;null;null
2019-08-05T21:26:50.000Z;null;null
2019-08-05T21:26:50.500Z;null;null
2019-08-05T21:26:51.000Z;null;null
2019-08-05T21:26:51.500Z;null;null
2019-08-05T21:26:52.000Z;null;null
2019-08-05T21:26:52.500Z;null;null
2019-08-05T21:26:53.000Z;null;null
2019-08-05T21:26:53.500Z;null;null
2019-08-05T21:26:54.000Z;null;null
2019-08-05T21:26:54.500Z;null;null
2019-08-05T21:26:55.000Z;null;null
2019-08-05T21:26:55.500Z;null;null
2019-08-05T21:26:56.000Z;null;null
2019-08-05T21:26:56.500Z;null;null
2019-08-05T21:26:57.000Z;null;null
2019-08-05T21:26:57.500Z;null;null
2019-08-05T21:26:58.000Z;null;null
2019-08-05T21:26:58.500Z;null;null
2019-08-05T21:26:59.000Z;null;null
2019-08-05T21:26:59.500Z;null;null
2019-08-05T21:27:00.000Z;12;148787200
2019-08-05T21:27:00.500Z;null;null
2019-08-05T21:27:01.000Z;null;null
2019-08-05T21:27:01.500Z;null;null
2019-08-05T21:27:02.000Z;null;null
2019-08-05T21:27:02.500Z;null;null
2019-08-05T21:27:03.000Z;null;null
2019-08-05T21:27:03.500Z;null;null
2019-08-05T21:27:04.000Z;null;null
2019-08-05T21:27:04.500Z;null;null
2019-08-05T21:27:05.000Z;null;null
2019-08-05T21:27:05.500Z;null;null
2019-08-05T21:27:06.000Z;null;null
2019-08-05T21:27:06.500Z;null;null
2019-08-05T21:27:07.000Z;null;null
2019-08-05T21:27:07.500Z;null;null
2019-08-05T21:27:08.000Z;null;null
2019-08-05T21:27:08.500Z;null;null
2019-08-05T21:27:09.000Z;null;null
2019-08-05T21:27:09.500Z;null;null
2019-08-05T21:27:10.000Z;null;null
2019-08-05T21:27:10.500Z;null;null
2019-08-05T21:27:11.000Z;null;null
2019-08-05T21:27:11.500Z;null;null
2019-08-05T21:27:12.000Z;null;null
2019-08-05T21:27:12.500Z;null;null
2019-08-05T21:27:13.000Z;null;null
2019-08-05T21:27:13.500Z;null;null
2019-08-05T21:27:14.000Z;null;null
2019-08-05T21:27:14.500Z;null;null
2019-08-05T21:27:15.000Z;14;148787200
2019-08-05T21:27:15.500Z;null;null
2019-08-05T21:27:16.000Z;null;null
2019-08-05T21:27:16.500Z;null;null
2019-08-05T21:27:17.000Z;null;null
2019-08-05T21:27:17.500Z;null;null
2019-08-05T21:27:18.000Z;null;null
2019-08-05T21:27:18.500Z;null;null
2019-08-05T21:27:19.000Z;null;null
2019-08-05T21:27:19.500Z;null;null
2019-08-05T21:27:20.000Z;null;null
2019-08-05T21:27:20.500Z;null;null
2019-08-05T21:27:21.000Z;null;null
2019-08-05T21:27:21.500Z;null;null
2019-08-05T21:27:22.000Z;null;null
2019-08-05T21:27:22.500Z;null;null
2019-08-05T21:27:23.000Z;null;null
2019-08-05T21:27:23.500Z;null;null
2019-08-05T21:27:24.000Z;null;null
2019-08-05T21:27:24.500Z;null;null
2019-08-05T21:27:25.000Z;null;null
2019-08-05T21:27:25.500Z;null;null
2019-08-05T21:27:26.000Z;null;null
2019-08-05T21:27:26.500Z;null;null
2019-08-05T21:27:27.000Z;null;null
2019-08-05T21:27:27.500Z;null;null
2019-08-05T21:27:28.000Z;null;null
2019-08-05T21:27:28.500Z;null;null
2019-08-05T21:27:29.000Z;null;null
2019-08-05T21:27:29.500Z;null;null
2019-08-05T21:27:30.000Z;0;148787200
2019-08-05T21:27:30.500Z;null;null
2019-08-05T21:27:31.000Z;null;null
2019-08-05T21:27:31.500Z;null;null
2019-08-05T21:27:32.000Z;null;null
2019-08-05T21:27:32.500Z;null;null
2019-08-05T21:27:33.000Z;null;null
2019-08-05T21:27:33.500Z;null;null
2019-08-05T21:27:34.000Z;null;null
2019-08-05T21:27:34.500Z;null;null
2019-08-05T21:27:35.000Z;null;null
2019-08-05T21:27:35.500Z;null;null
2019-08-05T21:27:36.000Z;null;null
2019-08-05T21:27:36.500Z;null;null
2019-08-05T21:27:37.000Z;null;null
2019-08-05T21:27:37.500Z;null;null
2019-08-05T21:27:38.000Z;null;null
2019-08-05T21:27:38.500Z;null;null
2019-08-05T21:27:39.000Z;null;null
2019-08-05T21:27:39.500Z;null;null
2019-08-05T21:27:40.000Z;null;null
2019-08-05T21:27:40.500Z;null;null
2019-08-05T21:27:41.000Z;null;null
2019-08-05T21:27:41.500Z;null;null
2019-08-05T21:27:42.000Z;null;null
2019-08-05T21:27:42.500Z;null;null
2019-08-05T21:27:43.000Z;null;null
2019-08-05T21:27:43.500Z;null;null
2019-08-05T21:27:44.000Z;null;null
2019-08-05T21:27:44.500Z;null;null
2019-08-05T21:27:45.000Z;27;176439296
2019-08-05T21:27:45.500Z;null;null
2019-08-05T21:27:46.000Z;null;null
2019-08-05T21:27:46.500Z;null;null
2019-08-05T21:27:47.000Z;null;null
2019-08-05T21:27:47.500Z;null;null
2019-08-05T21:27:48.000Z;null;null
2019-08-05T21:27:48.500Z;null;null
