sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T18:04:27.000Z;undefined;null;undefined
2019-08-05T18:04:27.500Z;undefined;null;undefined
2019-08-05T18:04:28.000Z;undefined;null;undefined
2019-08-05T18:04:28.500Z;undefined;null;undefined
2019-08-05T18:04:29.000Z;undefined;null;undefined
2019-08-05T18:04:29.500Z;undefined;null;undefined
2019-08-05T18:04:30.000Z;undefined;750;undefined
2019-08-05T18:04:30.500Z;undefined;null;undefined
2019-08-05T18:04:31.000Z;undefined;null;undefined
2019-08-05T18:04:31.500Z;undefined;null;undefined
2019-08-05T18:04:32.000Z;undefined;null;undefined
2019-08-05T18:04:32.500Z;undefined;null;undefined
2019-08-05T18:04:33.000Z;undefined;null;undefined
2019-08-05T18:04:33.500Z;undefined;null;undefined
2019-08-05T18:04:34.000Z;undefined;null;undefined
2019-08-05T18:04:34.500Z;undefined;null;undefined
2019-08-05T18:04:35.000Z;undefined;null;undefined
2019-08-05T18:04:35.500Z;undefined;null;undefined
2019-08-05T18:04:36.000Z;undefined;null;undefined
2019-08-05T18:04:36.500Z;undefined;null;undefined
2019-08-05T18:04:37.000Z;undefined;null;undefined
2019-08-05T18:04:37.500Z;undefined;null;undefined
2019-08-05T18:04:38.000Z;undefined;null;undefined
2019-08-05T18:04:38.500Z;undefined;null;undefined
2019-08-05T18:04:39.000Z;undefined;null;undefined
2019-08-05T18:04:39.500Z;undefined;null;undefined
2019-08-05T18:04:40.000Z;undefined;null;undefined
2019-08-05T18:04:40.500Z;undefined;null;undefined
2019-08-05T18:04:41.000Z;undefined;null;undefined
2019-08-05T18:04:41.500Z;undefined;null;undefined
2019-08-05T18:04:42.000Z;undefined;null;undefined
2019-08-05T18:04:42.500Z;undefined;null;undefined
2019-08-05T18:04:43.000Z;undefined;null;undefined
2019-08-05T18:04:43.500Z;undefined;null;undefined
2019-08-05T18:04:44.000Z;undefined;null;undefined
2019-08-05T18:04:44.500Z;undefined;null;undefined
2019-08-05T18:04:45.000Z;undefined;750;undefined
2019-08-05T18:04:45.500Z;undefined;null;undefined
2019-08-05T18:04:46.000Z;undefined;null;undefined
2019-08-05T18:04:46.500Z;undefined;null;undefined
2019-08-05T18:04:47.000Z;undefined;null;undefined
2019-08-05T18:04:47.500Z;undefined;null;undefined
2019-08-05T18:04:48.000Z;undefined;null;undefined
2019-08-05T18:04:48.500Z;undefined;null;undefined
2019-08-05T18:04:49.000Z;undefined;null;undefined
2019-08-05T18:04:49.500Z;undefined;null;undefined
2019-08-05T18:04:50.000Z;undefined;null;undefined
2019-08-05T18:04:50.500Z;undefined;null;undefined
2019-08-05T18:04:51.000Z;undefined;null;undefined
2019-08-05T18:04:51.500Z;undefined;null;undefined
2019-08-05T18:04:52.000Z;undefined;null;undefined
2019-08-05T18:04:52.500Z;undefined;null;undefined
2019-08-05T18:04:53.000Z;undefined;null;undefined
2019-08-05T18:04:53.500Z;undefined;null;undefined
2019-08-05T18:04:54.000Z;undefined;null;undefined
2019-08-05T18:04:54.500Z;undefined;null;undefined
2019-08-05T18:04:55.000Z;undefined;null;undefined
2019-08-05T18:04:55.500Z;undefined;null;undefined
2019-08-05T18:04:56.000Z;undefined;null;undefined
2019-08-05T18:04:56.500Z;undefined;null;undefined
2019-08-05T18:04:57.000Z;undefined;null;undefined
2019-08-05T18:04:57.500Z;undefined;null;undefined
2019-08-05T18:04:58.000Z;undefined;null;undefined
2019-08-05T18:04:58.500Z;undefined;null;undefined
2019-08-05T18:04:59.000Z;undefined;null;undefined
2019-08-05T18:04:59.500Z;undefined;null;undefined
2019-08-05T18:05:00.000Z;undefined;750;undefined
2019-08-05T18:05:00.500Z;undefined;null;undefined
2019-08-05T18:05:01.000Z;undefined;null;undefined
2019-08-05T18:05:01.500Z;undefined;null;undefined
2019-08-05T18:05:02.000Z;undefined;null;undefined
2019-08-05T18:05:02.500Z;undefined;null;undefined
2019-08-05T18:05:03.000Z;undefined;null;undefined
2019-08-05T18:05:03.500Z;undefined;null;undefined
2019-08-05T18:05:04.000Z;undefined;null;undefined
2019-08-05T18:05:04.500Z;undefined;null;undefined
2019-08-05T18:05:05.000Z;undefined;null;undefined
2019-08-05T18:05:05.500Z;undefined;null;undefined
2019-08-05T18:05:06.000Z;undefined;null;undefined
2019-08-05T18:05:06.500Z;undefined;null;undefined
2019-08-05T18:05:07.000Z;undefined;null;undefined
2019-08-05T18:05:07.500Z;undefined;null;undefined
2019-08-05T18:05:08.000Z;undefined;null;undefined
2019-08-05T18:05:08.500Z;undefined;null;undefined
2019-08-05T18:05:09.000Z;undefined;null;undefined
2019-08-05T18:05:09.500Z;undefined;null;undefined
2019-08-05T18:05:10.000Z;undefined;null;undefined
2019-08-05T18:05:10.500Z;undefined;null;undefined
2019-08-05T18:05:11.000Z;undefined;null;undefined
2019-08-05T18:05:11.500Z;undefined;null;undefined
2019-08-05T18:05:12.000Z;undefined;null;undefined
2019-08-05T18:05:12.500Z;undefined;null;undefined
